ayet_url,arabic_ayet
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/190/183-184-ayet-tefsiri,"اَيَّاماً مَعْدُودَاتٍؕ فَمَنْ كَانَ مِنْكُمْ مَرٖيضاً اَوْ عَلٰى سَفَرٍ فَعِدَّةٌ مِنْ اَيَّامٍ اُخَرَؕ وَعَلَى الَّذٖينَ يُطٖيقُونَهُ فِدْيَةٌ طَعَامُ مِسْكٖينٍؕ فَمَنْ تَطَوَّعَ خَيْراً فَهُوَ خَيْرٌ لَهُؕ وَاَنْ تَصُومُوا خَيْرٌ لَكُمْ اِنْ كُنْتُمْ تَعْلَمُونَ
                                                    ﴿١٨٤﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/192/185-ayet-tefsiri,"شَهْرُ رَمَضَانَ الَّذٖٓي اُنْزِلَ فٖيهِ الْقُرْاٰنُ هُدًى لِلنَّاسِ وَبَيِّنَاتٍ مِنَ الْهُدٰى وَالْفُرْقَانِۚ فَمَنْ شَهِدَ مِنْكُمُ الشَّهْرَ فَلْيَصُمْهُؕ وَمَنْ كَانَ مَرٖيضاً اَوْ عَلٰى سَفَرٍ فَعِدَّةٌ مِنْ اَيَّامٍ اُخَرَؕ يُرٖيدُ اللّٰهُ بِكُمُ الْيُسْرَ وَلَا يُرٖيدُ بِكُمُ الْعُسْرَؗ وَلِتُكْمِلُوا الْعِدَّةَ وَلِتُكَبِّرُوا اللّٰهَ عَلٰى مَا هَدٰيكُمْ وَلَعَلَّكُمْ تَشْكُرُونَ
                                                    ﴿١٨٥﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/193/186-ayet-tefsiri,"وَاِذَا سَاَلَكَ عِبَادٖي عَنّٖي فَاِنّٖي قَرٖيبٌؕ اُجٖيبُ دَعْوَةَ الدَّاعِ اِذَا دَعَانِۙ فَلْيَسْتَجٖيبُوا لٖي وَلْيُؤْمِنُوا بٖي لَعَلَّهُمْ يَرْشُدُونَ
                                                    ﴿١٨٦﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/194/187-ayet-tefsiri,"اُحِلَّ لَكُمْ لَيْلَةَ الصِّيَامِ الرَّفَثُ اِلٰى نِسَٓائِكُمْؕ هُنَّ لِبَاسٌ لَكُمْ وَاَنْتُمْ لِبَاسٌ لَهُنَّؕ عَلِمَ اللّٰهُ اَنَّكُمْ كُنْتُمْ تَخْتَانُونَ اَنْفُسَكُمْ فَتَابَ عَلَيْكُمْ وَعَفَا عَنْكُمْۚ فَالْـٰٔنَ بَاشِرُوهُنَّ وَابْتَغُوا مَا كَتَبَ اللّٰهُ لَكُمْࣕ وَكُلُوا وَاشْرَبُوا حَتّٰى يَتَبَيَّنَ لَكُمُ الْخَيْطُ الْاَبْيَضُ مِنَ الْخَيْطِ الْاَسْوَدِ مِنَ الْفَجْرِࣕ ثُمَّ اَتِمُّوا الصِّيَامَ اِلَى الَّيْلِۚ وَلَا تُبَاشِرُوهُنَّ وَاَنْتُمْ عَاكِفُونَۙ فِي الْمَسَاجِدِؕ تِلْكَ حُدُودُ اللّٰهِ فَلَا تَقْرَبُوهَاؕ كَذٰلِكَ يُبَيِّنُ اللّٰهُ اٰيَاتِهٖ لِلنَّاسِ لَعَلَّهُمْ يَتَّقُونَ
                                                    ﴿١٨٧﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/195/188-ayet-tefsiri,"وَلَا تَأْكُلُٓوا اَمْوَالَكُمْ بَيْنَكُمْ بِالْبَاطِلِ وَتُدْلُوا بِهَٓا اِلَى الْحُكَّامِ لِتَأْكُلُوا فَرٖيقاً مِنْ اَمْوَالِ النَّاسِ بِالْاِثْمِ وَاَنْتُمْ تَعْلَمُونَࣖ
                                                    ﴿١٨٨﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/196/189-ayet-tefsiri,"يَسْـَٔلُونَكَ عَنِ الْاَهِلَّةِؕ قُلْ هِيَ مَوَاقٖيتُ لِلنَّاسِ وَالْحَجِّؕ وَلَيْسَ الْبِرُّ بِاَنْ تَأْتُوا الْبُيُوتَ مِنْ ظُهُورِهَا وَلٰكِنَّ الْبِرَّ مَنِ اتَّقٰىۚ وَأْتُوا الْبُيُوتَ مِنْ اَبْوَابِهَاࣕ وَاتَّقُوا اللّٰهَ لَعَلَّكُمْ تُفْلِحُونَ
                                                    ﴿١٨٩﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/197/190-ayet-tefsiri,"وَقَاتِلُوا فٖي سَبٖيلِ اللّٰهِ الَّذٖينَ يُقَاتِلُونَكُمْ وَلَا تَعْتَدُواؕ اِنَّ اللّٰهَ لَا يُحِبُّ الْمُعْتَدٖينَ
                                                    ﴿١٩٠﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/198/191-192-ayet-tefsiri,"وَاقْتُلُوهُمْ حَيْثُ ثَقِفْتُمُوهُمْ وَاَخْرِجُوهُمْ مِنْ حَيْثُ اَخْرَجُوكُمْ وَالْفِتْنَةُ اَشَدُّ مِنَ الْقَتْلِۚ وَلَا تُقَاتِلُوهُمْ عِنْدَ الْمَسْجِدِ الْحَرَامِ حَتّٰى يُقَاتِلُوكُمْ فٖيهِۚ فَاِنْ قَاتَلُوكُمْ فَاقْتُلُوهُمْؕ كَذٰلِكَ جَزَٓاءُ الْكَافِرٖينَ
                                                    ﴿١٩١﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/198/191-192-ayet-tefsiri,"فَاِنِ انْتَهَوْا فَاِنَّ اللّٰهَ غَفُورٌ رَحٖيمٌ
                                                    ﴿١٩٢﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/200/193-ayet-tefsiri,"وَقَاتِلُوهُمْ حَتّٰى لَا تَكُونَ فِتْنَةٌ وَ يَكُونَ الدّٖينُ لِلّٰهِؕ فَاِنِ انْتَهَوْا فَلَا عُدْوَانَ اِلَّا عَلَى الظَّالِمٖينَ
                                                    ﴿١٩٣﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/201/194-ayet-tefsiri,"اَلشَّهْرُ الْحَرَامُ بِالشَّهْرِ الْحَرَامِ وَالْحُرُمَاتُ قِصَاصٌؕ فَمَنِ اعْتَدٰى عَلَيْكُمْ فَاعْتَدُوا عَلَيْهِ بِمِثْلِ مَا اعْتَدٰى عَلَيْكُمْࣕ وَاتَّقُوا اللّٰهَ وَاعْلَمُٓوا اَنَّ اللّٰهَ مَعَ الْمُتَّقٖينَ
                                                    ﴿١٩٤﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/202/195-ayet-tefsiri,"وَاَنْفِقُوا فٖي سَبٖيلِ اللّٰهِ وَلَا تُلْقُوا بِاَيْدٖيكُمْ اِلَى التَّهْلُكَةِۚۛ وَاَحْسِنُواۚۛ اِنَّ اللّٰهَ يُحِبُّ الْمُحْسِنٖينَ
                                                    ﴿١٩٥﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/203/196-ayet-tefsiri,"وَاَتِمُّوا الْحَجَّ وَالْعُمْرَةَ لِلّٰهِؕ فَاِنْ اُحْصِرْتُمْ فَمَا اسْتَيْسَرَ مِنَ الْهَدْيِۚ وَلَا تَحْلِقُوا رُؤُ۫سَكُمْ حَتّٰى يَبْلُغَ الْهَدْيُ مَحِلَّهُؕ فَمَنْ كَانَ مِنْكُمْ مَرٖيضاً اَوْ بِهٖٓ اَذًى مِنْ رَأْسِهٖ فَفِدْيَةٌ مِنْ صِيَامٍ اَوْ صَدَقَةٍ اَوْ نُسُكٍۚ فَاِذَٓا اَمِنْتُمْࣞ فَمَنْ تَمَتَّعَ بِالْعُمْرَةِ اِلَى الْحَجِّ فَمَا اسْتَيْسَرَ مِنَ الْهَدْيِۚ فَمَنْ لَمْ يَجِدْ فَصِيَامُ ثَلٰثَةِ اَيَّامٍ فِي الْحَجِّ وَسَبْعَةٍ اِذَا رَجَعْتُمْؕ تِلْكَ عَشَرَةٌ كَامِلَةٌؕ ذٰلِكَ لِمَنْ لَمْ يَكُنْ اَهْلُهُ حَاضِرِي الْمَسْجِدِ الْحَرَامِؕ وَاتَّقُوا اللّٰهَ وَاعْلَمُٓوا اَنَّ اللّٰهَ شَدٖيدُ الْعِقَابِࣖ
                                                    ﴿١٩٦﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/204/197-ayet-tefsiri,"اَلْحَجُّ اَشْهُرٌ مَعْلُومَاتٌۚ فَمَنْ فَرَضَ فٖيهِنَّ الْحَجَّ فَلَا رَفَثَ وَلَا فُسُوقَ وَلَا جِدَالَ فِي الْحَجِّؕ وَمَا تَفْعَلُوا مِنْ خَيْرٍ يَعْلَمْهُ اللّٰهُؕ وَتَزَوَّدُوا فَاِنَّ خَيْرَ الزَّادِ التَّقْوٰىؗ وَاتَّقُونِ يَٓا اُو۬لِي الْاَلْبَابِ
                                                    ﴿١٩٧﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/205/198-199-ayet-tefsiri,"لَيْسَ عَلَيْكُمْ جُنَاحٌ اَنْ تَبْتَغُوا فَضْلاً مِنْ رَبِّكُمْؕ فَاِذَٓا اَفَضْتُمْ مِنْ عَرَفَاتٍ فَاذْكُرُوا اللّٰهَ عِنْدَ الْمَشْعَرِ الْحَرَامِࣕ وَاذْكُرُوهُ كَمَا هَدٰيكُمْۚ وَاِنْ كُنْتُمْ مِنْ قَبْلِهٖ لَمِنَ الضَّٓالّٖينَ
                                                    ﴿١٩٨﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/205/198-199-ayet-tefsiri,"ثُمَّ اَفٖيضُوا مِنْ حَيْثُ اَفَاضَ النَّاسُ وَاسْتَغْفِرُوا اللّٰهَؕ اِنَّ اللّٰهَ غَفُورٌ رَحٖيمٌ
                                                    ﴿١٩٩﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/207/200-202-ayet-tefsiri,"فَاِذَا قَضَيْتُمْ مَنَاسِكَكُمْ فَاذْكُرُوا اللّٰهَ كَذِكْرِكُمْ اٰبَٓاءَكُمْ اَوْ اَشَدَّ ذِكْراًؕ فَمِنَ النَّاسِ مَنْ يَقُولُ رَبَّنَٓا اٰتِنَا فِي الدُّنْيَا وَمَا لَهُ فِي الْاٰخِرَةِ مِنْ خَلَاقٍ
                                                    ﴿٢٠٠﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/207/200-202-ayet-tefsiri,"وَمِنْهُمْ مَنْ يَقُولُ رَبَّنَٓا اٰتِنَا فِي الدُّنْيَا حَسَنَةً وَفِي الْاٰخِرَةِ حَسَنَةً وَقِنَا عَذَابَ النَّارِ
                                                    ﴿٢٠١﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/207/200-202-ayet-tefsiri,"اُو۬لٰٓئِكَ لَهُمْ نَصٖيبٌ مِمَّا كَسَبُواؕ وَاللّٰهُ سَرٖيعُ الْحِسَابِ
                                                    ﴿٢٠٢﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/210/203-ayet-tefsiri,"وَاذْكُرُوا اللّٰهَ فٖٓي اَيَّامٍ مَعْدُودَاتٍؕ فَمَنْ تَعَجَّلَ فٖي يَوْمَيْنِ فَلَٓا اِثْمَ عَلَيْهِۚ وَمَنْ تَاَخَّرَ فَلَٓا اِثْمَ عَلَيْهِۙ لِمَنِ اتَّقٰىؕ وَاتَّقُوا اللّٰهَ وَاعْلَمُٓوا اَنَّكُمْ اِلَيْهِ تُحْشَرُونَ
                                                    ﴿٢٠٣﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/211/204-207-ayet-tefsiri,"وَمِنَ النَّاسِ مَنْ يُعْجِبُكَ قَوْلُهُ فِي الْحَيٰوةِ الدُّنْيَا وَيُشْهِدُ اللّٰهَ عَلٰى مَا فٖي قَلْبِهٖۙ وَهُوَ اَلَدُّ الْخِصَامِ
                                                    ﴿٢٠٤﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/211/204-207-ayet-tefsiri,"وَاِذَا تَوَلّٰى سَعٰى فِي الْاَرْضِ لِيُفْسِدَ فٖيهَا وَيُهْلِكَ الْحَرْثَ وَالنَّسْلَؕ وَاللّٰهُ لَا يُحِبُّ الْفَسَادَ
                                                    ﴿٢٠٥﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/211/204-207-ayet-tefsiri,"وَاِذَا قٖيلَ لَهُ اتَّقِ اللّٰهَ اَخَذَتْهُ الْعِزَّةُ بِالْاِثْمِ فَحَسْبُهُ جَهَنَّمُؕ وَلَبِئْسَ الْمِهَادُ
                                                    ﴿٢٠٦﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/211/204-207-ayet-tefsiri,"وَمِنَ النَّاسِ مَنْ يَشْرٖي نَفْسَهُ ابْتِغَٓاءَ مَرْضَاتِ اللّٰهِؕ وَاللّٰهُ رَؤُ۫فٌ بِالْعِبَادِ
                                                    ﴿٢٠٧﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/215/208-ayet-tefsiri,"يَٓا اَيُّهَا الَّذٖينَ اٰمَنُوا ادْخُلُوا فِي السِّلْمِ كَٓافَّةًࣕ وَلَا تَتَّبِعُوا خُطُوَاتِ الشَّيْطَانِؕ اِنَّهُ لَكُمْ عَدُوٌّ مُبٖينٌ
                                                    ﴿٢٠٨﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/216/209-ayet-tefsiri,"فَاِنْ زَلَلْتُمْ مِنْ بَعْدِ مَا جَٓاءَتْكُمُ الْبَيِّنَاتُ فَاعْلَمُٓوا اَنَّ اللّٰهَ عَزٖيزٌ حَكٖيمٌ
                                                    ﴿٢٠٩﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/217/210-ayet-tefsiri,"هَلْ يَنْظُرُونَ اِلَّٓا اَنْ يَأْتِيَهُمُ اللّٰهُ فٖي ظُلَلٍ مِنَ الْغَمَامِ وَالْمَلٰٓئِكَةُ وَقُضِيَ الْاَمْرُؕ وَاِلَى اللّٰهِ تُرْجَعُ الْاُمُورُࣖ
                                                    ﴿٢١٠﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/218/211-ayet-tefsiri,"سَلْ بَنٖٓي اِسْرَٓائٖلَ كَمْ اٰتَيْنَاهُمْ مِنْ اٰيَةٍ بَيِّنَةٍؕ وَمَنْ يُبَدِّلْ نِعْمَةَ اللّٰهِ مِنْ بَعْدِ مَا جَٓاءَتْهُ فَاِنَّ اللّٰهَ شَدٖيدُ الْعِقَابِ
                                                    ﴿٢١١﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/219/212-ayet-tefsiri,"زُيِّنَ لِلَّذٖينَ كَفَرُوا الْحَيٰوةُ الدُّنْيَا وَيَسْخَرُونَ مِنَ الَّذٖينَ اٰمَنُواۘ وَالَّذٖينَ اتَّقَوْا فَوْقَهُمْ يَوْمَ الْقِيٰمَةِؕ وَاللّٰهُ يَرْزُقُ مَنْ يَشَٓاءُ بِغَيْرِ حِسَابٍ
                                                    ﴿٢١٢﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/220/213-ayet-tefsiri,"كَانَ النَّاسُ اُمَّةً وَاحِدَةً فَبَعَثَ اللّٰهُ النَّبِيّٖنَ مُبَشِّرٖينَ وَمُنْذِرٖينَࣕ وَاَنْزَلَ مَعَهُمُ الْكِتَابَ بِالْحَقِّ لِيَحْكُمَ بَيْنَ النَّاسِ فٖيمَا اخْتَلَفُوا فٖيهِؕ وَمَا اخْتَلَفَ فٖيهِ اِلَّا الَّذٖينَ اُو۫تُوهُ مِنْ بَعْدِ مَا جَٓاءَتْهُمُ الْبَيِّنَاتُ بَغْياً بَيْنَهُمْۚ فَهَدَى اللّٰهُ الَّذٖينَ اٰمَنُوا لِمَا اخْتَلَفُوا فٖيهِ مِنَ الْحَقِّ بِاِذْنِهٖؕ وَاللّٰهُ يَهْدٖي مَنْ يَشَٓاءُ اِلٰى صِرَاطٍ مُسْتَقٖيمٍ
                                                    ﴿٢١٣﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/221/214-ayet-tefsiri,"اَمْ حَسِبْتُمْ اَنْ تَدْخُلُوا الْجَنَّةَ وَلَمَّا يَأْتِكُمْ مَثَلُ الَّذٖينَ خَلَوْا مِنْ قَبْلِكُمْؕ مَسَّتْهُمُ الْبَأْسَٓاءُ وَالضَّرَّٓاءُ وَزُلْزِلُوا حَتّٰى يَقُولَ الرَّسُولُ وَالَّذٖينَ اٰمَنُوا مَعَهُ مَتٰى نَصْرُ اللّٰهِؕ اَلَٓا اِنَّ نَصْرَ اللّٰهِ قَرٖيبٌ
                                                    ﴿٢١٤﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/222/215-ayet-tefsiri,"يَسْـَٔلُونَكَ مَاذَا يُنْفِقُونَؕ قُلْ مَٓا اَنْفَقْتُمْ مِنْ خَيْرٍ فَلِلْوَالِدَيْنِ وَالْاَقْرَبٖينَ وَالْيَتَامٰى وَالْمَسَاكٖينِ وَابْنِ السَّبٖيلِؕ وَمَا تَفْعَلُوا مِنْ خَيْرٍ فَاِنَّ اللّٰهَ بِهٖ عَلٖيمٌ
                                                    ﴿٢١٥﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/223/216-ayet-tefsiri,"كُتِبَ عَلَيْكُمُ الْقِتَالُ وَهُوَ كُرْهٌ لَكُمْۚ وَعَسٰٓى اَنْ تَكْرَهُوا شَيْـٔاً وَهُوَ خَيْرٌ لَكُمْۚ وَعَسٰٓى اَنْ تُحِبُّوا شَيْـٔاً وَهُوَ شَرٌّ لَكُمْؕ وَاللّٰهُ يَعْلَمُ وَاَنْتُمْ لَا تَعْلَمُونَࣖ
                                                    ﴿٢١٦﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/224/217-ayet-tefsiri,"يَسْـَٔلُونَكَ عَنِ الشَّهْرِ الْحَرَامِ قِتَالٍ فٖيهِؕ قُلْ قِتَالٌ فٖيهِ كَبٖيرٌؕ وَصَدٌّ عَنْ سَبٖيلِ اللّٰهِ وَكُفْرٌ بِهٖ وَالْمَسْجِدِ الْحَرَامِ وَاِخْرَاجُ اَهْلِهٖ مِنْهُ اَكْبَرُ عِنْدَ اللّٰهِۚ وَالْفِتْنَةُ اَكْبَرُ مِنَ الْقَتْلِؕ وَلَا يَزَالُونَ يُقَاتِلُونَكُمْ حَتّٰى يَرُدُّوكُمْ عَنْ دٖينِكُمْ اِنِ اسْتَطَاعُواؕ وَمَنْ يَرْتَدِدْ مِنْكُمْ عَنْ دٖينِهٖ فَيَمُتْ وَهُوَ كَافِرٌ فَاُو۬لٰٓئِكَ حَبِطَتْ اَعْمَالُهُمْ فِي الدُّنْيَا وَالْاٰخِرَةِۚ وَاُو۬لٰٓئِكَ اَصْحَابُ النَّارِۚ هُمْ فٖيهَا خَـالِدُونَ
                                                    ﴿٢١٧﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/225/218-ayet-tefsiri,"اِنَّ الَّذٖينَ اٰمَنُوا وَالَّذٖينَ هَاجَرُوا وَجَاهَدُوا فٖي سَبٖيلِ اللّٰهِۙ اُو۬لٰٓئِكَ يَرْجُونَ رَحْمَتَ اللّٰهِؕ وَاللّٰهُ غَفُورٌ رَحٖيمٌ
                                                    ﴿٢١٨﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/226/219-ayet-tefsiri,"يَسْـَٔلُونَكَ عَنِ الْخَمْرِ وَالْمَيْسِرِؕ قُلْ فٖيهِمَٓا اِثْمٌ كَبٖيرٌ وَمَنَافِـعُ لِلنَّاسِؗ وَاِثْمُهُمَٓا اَكْبَرُ مِنْ نَفْعِهِمَاؕ وَيَسْـَٔلُونَكَ مَاذَا يُنْفِقُونَؕ قُلِ الْعَفْوَؕ كَذٰلِكَ يُبَيِّنُ اللّٰهُ لَكُمُ الْاٰيَاتِ لَعَلَّكُمْ تَتَفَكَّرُونَۙ
                                                    ﴿٢١٩﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/227/220-ayet-tefsiri,"فِي الدُّنْيَا وَالْاٰخِرَةِؕ وَيَسْـَٔلُونَكَ عَنِ الْيَتَامٰىؕ قُلْ اِصْلَاحٌ لَهُمْ خَيْرٌؕ وَاِنْ تُخَالِطُوهُمْ فَاِخْوَانُكُمْؕ وَاللّٰهُ يَعْلَمُ الْمُفْسِدَ مِنَ الْمُصْلِحِؕ وَلَوْ شَٓاءَ اللّٰهُ لَاَعْنَتَكُمْؕ اِنَّ اللّٰهَ عَزٖيزٌ حَكٖيمٌ
                                                    ﴿٢٢٠﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/228/221-ayet-tefsiri,"وَلَا تَنْكِحُوا الْمُشْرِكَاتِ حَتّٰى يُؤْمِنَّؕ وَلَاَمَةٌ مُؤْمِنَةٌ خَيْرٌ مِنْ مُشْرِكَةٍ وَلَوْ اَعْجَبَتْكُمْۚ وَلَا تُنْكِحُوا الْمُشْرِكٖينَ حَتّٰى يُؤْمِنُواؕ وَلَعَبْدٌ مُؤْمِنٌ خَيْرٌ مِنْ مُشْرِكٍ وَلَوْ اَعْجَبَكُمْؕ اُو۬لٰٓئِكَ يَدْعُونَ اِلَى النَّارِۚ وَاللّٰهُ يَدْعُٓوا اِلَى الْجَنَّةِ وَالْمَغْفِرَةِ بِاِذْنِهٖۚ وَيُبَيِّنُ اٰيَاتِهٖ لِلنَّاسِ لَعَلَّهُمْ يَتَذَكَّرُونَࣖ
                                                    ﴿٢٢١﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/229/222-ayet-tefsiri,"وَيَسْـَٔلُونَكَ عَنِ الْمَحٖيضِؕ قُلْ هُوَ اَذًىۙ فَاعْتَزِلُوا النِّسَٓاءَ فِي الْمَحٖيضِۙ وَلَا تَقْرَبُوهُنَّ حَتّٰى يَطْهُرْنَۚ فَاِذَا تَطَهَّرْنَ فَأْتُوهُنَّ مِنْ حَيْثُ اَمَرَكُمُ اللّٰهُؕ اِنَّ اللّٰهَ يُحِبُّ التَّوَّابٖينَ وَيُحِبُّ الْمُتَطَهِّرٖينَ
                                                    ﴿٢٢٢﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/230/223-ayet-tefsiri,"نِسَٓاؤُ۬كُمْ حَرْثٌ لَكُمْࣕ فَأْتُوا حَرْثَكُمْ اَنّٰى شِئْتُمْؗ وَقَدِّمُوا لِاَنْفُسِكُمْؕ وَاتَّقُوا اللّٰهَ وَاعْلَمُٓوا اَنَّكُمْ مُلَاقُوهُؕ وَبَشِّرِ الْمُؤْمِنٖينَ
                                                    ﴿٢٢٣﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/231/224-ayet-tefsiri,"وَلَا تَجْعَلُوا اللّٰهَ عُرْضَةً لِاَيْمَانِكُمْ اَنْ تَبَرُّوا وَتَتَّقُوا وَتُصْلِحُوا بَيْنَ النَّاسِؕ وَاللّٰهُ سَمٖيعٌ عَلٖيمٌ
                                                    ﴿٢٢٤﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/232/225-ayet-tefsiri,"لَا يُؤَاخِذُ كُمُ اللّٰهُ بِاللَّغْوِ فٖٓي اَيْمَانِكُمْ وَلٰكِنْ يُؤَاخِذُ كُمْ بِمَا كَسَبَتْ قُلُوبُكُمْؕ وَاللّٰهُ غَفُورٌ حَلٖيمٌ
                                                    ﴿٢٢٥﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/233/226-227-ayet-tefsiri,"لِلَّذٖينَ يُؤْلُونَ مِنْ نِسَٓائِهِمْ تَرَبُّصُ اَرْبَعَةِ اَشْهُرٍۚ فَاِنْ فَٓاؤُ۫ فَاِنَّ اللّٰهَ غَفُورٌ رَحٖيمٌ
                                                    ﴿٢٢٦﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/233/226-227-ayet-tefsiri,"وَاِنْ عَزَمُوا الطَّـلَاقَ فَاِنَّ اللّٰهَ سَمٖيعٌ عَلٖيمٌ
                                                    ﴿٢٢٧﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/235/228-ayet-tefsiri,"وَالْمُطَلَّقَاتُ يَتَرَبَّصْنَ بِاَنْفُسِهِنَّ ثَلٰثَةَ قُرُٓوءٍؕ وَلَا يَحِلُّ لَهُنَّ اَنْ يَكْتُمْنَ مَا خَلَقَ اللّٰهُ فٖٓي اَرْحَامِهِنَّ اِنْ كُنَّ يُؤْمِنَّ بِاللّٰهِ وَالْيَوْمِ الْاٰخِرِؕ وَبُعُولَتُهُنَّ اَحَقُّ بِرَدِّهِنَّ فٖي ذٰلِكَ اِنْ اَرَادُٓوا اِصْلَاحاًؕ وَلَهُنَّ مِثْلُ الَّذٖي عَلَيْهِنَّ بِالْمَعْرُوفِࣕ وَلِلرِّجَالِ عَلَيْهِنَّ دَرَجَةٌؕ وَاللّٰهُ عَزٖيزٌ حَكٖيمٌࣖ
                                                    ﴿٢٢٨﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/236/229-ayet-tefsiri,"اَلطَّـلَاقُ مَرَّتَانِࣕ فَاِمْسَاكٌ بِمَعْرُوفٍ اَوْ تَسْرٖيحٌ بِاِحْسَانٍؕ وَلَا يَحِلُّ لَكُمْ اَنْ تَأْخُذُوا مِمَّٓا اٰتَيْتُمُوهُنَّ شَيْـٔاً اِلَّٓا اَنْ يَخَافَٓا اَلَّا يُقٖيمَا حُدُودَ اللّٰهِؕ فَاِنْ خِفْتُمْ اَلَّا يُقٖيمَا حُدُودَ اللّٰهِۙ فَلَا جُنَاحَ عَلَيْهِمَا فٖيمَا افْتَدَتْ بِهٖؕ تِلْكَ حُدُودُ اللّٰهِ فَلَا تَعْتَدُوهَاۚ وَمَنْ يَتَعَدَّ حُدُودَ اللّٰهِ فَاُو۬لٰٓئِكَ هُمُ الظَّالِمُونَ
                                                    ﴿٢٢٩﴾"
https://kuran.diyanet.gov.tr/tefsir/Bakara-suresi/237/230-ayet-tefsiri,"فَاِنْ طَلَّقَهَا فَلَا تَحِلُّ لَهُ مِنْ بَعْدُ حَتّٰى تَنْكِحَ زَوْجاً غَيْرَهُؕ فَاِنْ طَلَّقَهَا فَلَا جُنَاحَ عَلَيْهِمَٓا اَنْ يَتَرَاجَعَٓا اِنْ ظَـنَّٓا اَنْ يُقٖيمَا حُدُودَ اللّٰهِؕ وَتِلْكَ حُدُودُ اللّٰهِ يُبَيِّنُهَا لِقَوْمٍ يَعْلَمُونَ
                                                    ﴿٢٣٠﴾"
