ayet_url,ayet,meal
https://kuran.diyanet.gov.tr/tefsir/%C4%B0nfit%C3%A2r-suresi/5835/6-8-ayet-tefsiri,"يَٓا اَيُّهَا الْاِنْسَانُ مَا غَرَّكَ بِرَبِّكَ الْكَرٖيمِۙ
                                                    ﴿٦﴾


                                                    اَلَّذٖي خَلَقَكَ فَسَوّٰيكَ فَعَدَلَكَۙ
                                                    ﴿٧﴾


                                                    فٖٓي اَيِّ صُورَةٍ مَا شَٓاءَ رَكَّبَكَؕ
                                                    ﴿٨﴾","﴾6﴿

Ey insan! Yüce rabbin hakkında seni yanıltıp aldatan ne oldu?                                        
 ﴾7﴿

O rabbin ki seni yarattı, seni insan olarak şekillendirdi ve seni dengeledi.                                        
 ﴾8﴿

Terkibini de dilediği gibi yaptı."
https://kuran.diyanet.gov.tr/tefsir/%C4%B0nfit%C3%A2r-suresi/5838/9-12-ayet-tefsiri,"كَلَّا بَلْ تُكَذِّبُونَ بِالدّٖينِۙ
                                                    ﴿٩﴾


                                                    وَاِنَّ عَلَيْكُمْ لَحَافِظٖينَۙ
                                                    ﴿١٠﴾


                                                    كِرَاماً كَاتِبٖينَۙ
                                                    ﴿١١﴾


                                                    يَعْلَمُونَ مَا تَفْعَلُونَ
                                                    ﴿١٢﴾","﴾9﴿

Hayır! İnanacak yerde siz hâlâ dini yalan sayıyorsunuz.                                        
 ﴾10-11﴿

Oysa sizi gözetleyen muhafızlar, değerli yazıcılar var.                                        
 ﴾12﴿

Onlar yaptığınız her şeyi biliyorlar."
https://kuran.diyanet.gov.tr/tefsir/%C4%B0nfit%C3%A2r-suresi/5842/13-16-ayet-tefsiri,"اِنَّ الْاَبْرَارَ لَفٖي نَعٖيمٍۚ
                                                    ﴿١٣﴾


                                                    وَاِنَّ الْفُجَّارَ لَفٖي جَحٖيمٍۚ
                                                    ﴿١٤﴾


                                                    يَصْلَوْنَهَا يَوْمَ الدّٖينِ
                                                    ﴿١٥﴾


                                                    وَمَا هُمْ عَنْهَا بِغَٓائِبٖينَؕ
                                                    ﴿١٦﴾","﴾13﴿

Buna göre kuşkusuz erdemliler cennette olacaklar;                                        
 ﴾14﴿

Kötüler ise kesinlikle cehenneme gireceklerdir.                                        
 ﴾15﴿

Ceza gününde oraya girerler;                                        
 ﴾16﴿

Ve oradan bir daha da ayrılamazlar."
https://kuran.diyanet.gov.tr/tefsir/%C4%B0nfit%C3%A2r-suresi/5846/17-19-ayet-tefsiri,"وَمَٓا اَدْرٰيكَ مَا يَوْمُ الدّٖينِۙ
                                                    ﴿١٧﴾


                                                    ثُمَّ مَٓا اَدْرٰيكَ مَا يَوْمُ الدّٖينِؕ
                                                    ﴿١٨﴾


                                                    يَوْمَ لَا تَمْلِكُ نَفْسٌ لِنَفْسٍ شَيْـٔاًؕ وَالْاَمْرُ يَوْمَئِذٍ لِلّٰهِ
                                                    ﴿١٩﴾","﴾17﴿

Ceza günü nedir bilir misin?                                        
 ﴾18﴿

Evet, ceza günü nedir bilir misin?                                        
 ﴾19﴿

O gün hiç kimsenin başkası için bir şey yapması elinden gelmez. O gün hüküm yalnız Allah’ındır."
https://kuran.diyanet.gov.tr/tefsir/Mutaffif%C3%AEn-suresi/5849/1-6-ayet-tefsiri,"وَيْلٌ لِلْمُطَفِّفٖينَۙ
                                                    ﴿١﴾


                                                    اَلَّذٖينَ اِذَا اكْتَالُوا عَلَى النَّاسِ يَسْتَوْفُونَؗ
                                                    ﴿٢﴾


                                                    وَاِذَا كَالُوهُمْ اَوْ وَزَنُوهُمْ يُخْسِرُونَؕ
                                                    ﴿٣﴾


                                                    اَلَا يَظُنُّ اُو۬لٰٓئِكَ اَنَّهُمْ مَبْعُوثُونَۙ
                                                    ﴿٤﴾


                                                    لِيَوْمٍ عَظٖيمٍۙ
                                                    ﴿٥﴾


                                                    يَوْمَ يَقُومُ النَّاسُ لِرَبِّ الْعَالَمٖينَؕ
                                                    ﴿٦﴾","﴾1﴿

Eksik ölçüp tartanların vay haline!                                        
 ﴾2﴿

Onlar, insanlardan ölçerek bir şey aldıklarında tam ölçerler.                                        
 ﴾3﴿

Kendileri başkalarına vermek için ölçüp tarttıklarında ise haksızlık ederler (eksiltirler).                                        
 ﴾4-6﴿

Onlar, o büyük gün için -insanların âlemlerin rabbinin huzuruna çıkacakları gün için- diriltileceklerini akıllarına getirmiyorlar mı?"
https://kuran.diyanet.gov.tr/tefsir/Mutaffif%C3%AEn-suresi/5855/7-17-ayet-tefsiri,"كَلَّٓا اِنَّ كِتَابَ الْفُجَّارِ لَفٖي سِجّٖينٍؕ
                                                    ﴿٧﴾


                                                    وَمَٓا اَدْرٰيكَ مَا سِجّٖينٌؕ
                                                    ﴿٨﴾


                                                    كِتَابٌ مَرْقُومٌؕ
                                                    ﴿٩﴾


                                                    وَيْلٌ يَوْمَئِذٍ لِلْمُكَذِّبٖينَۙ
                                                    ﴿١٠﴾


                                                    اَلَّذٖينَ يُكَذِّبُونَ بِيَوْمِ الدّٖينِؕ
                                                    ﴿١١﴾


                                                    وَمَا يُكَذِّبُ بِهٖٓ اِلَّا كُلُّ مُعْتَدٍ اَثٖيمٍۙ
                                                    ﴿١٢﴾


                                                    اِذَا تُتْلٰى عَلَيْهِ اٰيَاتُنَا قَالَ اَسَاطٖيرُ الْاَوَّلٖينَؕ
                                                    ﴿١٣﴾


                                                    كَلَّا بَلْ رَࣝانَ عَلٰى قُلُوبِهِمْ مَا كَانُوا يَكْسِبُونَ
                                                    ﴿١٤﴾


                                                    كَلَّٓا اِنَّهُمْ عَنْ رَبِّهِمْ يَوْمَئِذٍ لَمَحْجُوبُونَؕ
                                                    ﴿١٥﴾


                                                    ثُمَّ اِنَّهُمْ لَصَالُوا الْجَحٖيمِؕ
                                                    ﴿١٦﴾


                                                    ثُمَّ يُقَالُ هٰذَا الَّذٖي كُنْتُمْ بِهٖ تُكَذِّبُونَؕ
                                                    ﴿١٧﴾","﴾7﴿

Doğrusu şudur ki, günahkârların yazısı muhakkak siccîndedir.                                        
 ﴾8﴿

Siccîn nedir, bilir misin?                                        
 ﴾9﴿

O, amellerin kaydedilmiş bulunduğu bir defterdir.                                        
 ﴾10﴿

Gerçeği yalan sayanların o gün vay haline!                                        
 ﴾11﴿

Onlar yargı gününü asılsız sayanlardır.                                        
 ﴾12﴿

Oysa onu, haddi aşan günahkârdan başkası inkâr etmez.                                        
 ﴾13﴿

Ona âyetlerimiz okunduğu zaman, “eskilerin masalları” der.                                        
 ﴾14﴿

Hayır! Gerçek şu ki, yapıp ettikleri kalplerini kaplayıp karartmıştır.                                        
 ﴾15﴿

Ve gerçek şu ki onlar, o gün elbette rablerinden mahrum kalacaklardır.                                        
 ﴾16﴿

Sonra onlar mutlaka cehenneme gireceklerdir.                                        
 ﴾17﴿

Sonra da onlara, “İşte inkâr etmiş olduğunuz cehennem budur!” denilecektir."
https://kuran.diyanet.gov.tr/tefsir/Mutaffif%C3%AEn-suresi/5866/18-21-ayet-tefsiri,"كَلَّٓا اِنَّ كِتَابَ الْاَبْرَارِ لَفٖي عِلِّيّٖينَؕ
                                                    ﴿١٨﴾


                                                    وَمَٓا اَدْرٰيكَ مَا عِلِّيُّونَؕ
                                                    ﴿١٩﴾


                                                    كِتَابٌ مَرْقُومٌۙ
                                                    ﴿٢٠﴾


                                                    يَشْهَدُهُ الْمُقَرَّبُونَؕ
                                                    ﴿٢١﴾","﴾18﴿

Hayır hayır! Şüphe yok ki erdem sahiplerinin kaydı illiyyîndedir.                                        
 ﴾19﴿

Bilir misin nedir illiyyîn?                                        
 ﴾20-21﴿

O, amellerin kaydedildiği bir defterdir; onu Allah’a yakın olanlar görür."
https://kuran.diyanet.gov.tr/tefsir/Mutaffif%C3%AEn-suresi/5870/22-28-ayet-tefsiri,"اِنَّ الْاَبْرَارَ لَفٖي نَعٖيمٍۙ
                                                    ﴿٢٢﴾


                                                    عَلَى الْاَرَٓائِكِ يَنْظُرُونَۙ
                                                    ﴿٢٣﴾


                                                    تَعْرِفُ فٖي وُجُوهِهِمْ نَضْرَةَ النَّعٖيمِۚ
                                                    ﴿٢٤﴾


                                                    يُسْقَوْنَ مِنْ رَحٖيقٍ مَخْتُومٍۙ
                                                    ﴿٢٥﴾


                                                    خِتَامُهُ مِسْكٌؕ وَفٖي ذٰلِكَ فَلْيَتَنَافَسِ الْمُتَنَافِسُونَؕ
                                                    ﴿٢٦﴾


                                                    وَمِزَاجُهُ مِنْ تَسْنٖيمٍۙ
                                                    ﴿٢٧﴾


                                                    عَيْناً يَشْرَبُ بِهَا الْمُقَرَّبُونَؕ
                                                    ﴿٢٨﴾","﴾22﴿

İyiler elbette nimet içindedirler.                                        
 ﴾23﴿

Koltuklar üzerinde oturup seyrederler.                                        
 ﴾24﴿

İlâhî lutufların sevincini yüzlerinden okursun.                                        
 ﴾25-26﴿

Onlara mühürlenmiş, mührü de misk olan nefis bir içki sunulur. Yarışanlar, işte bunlar için yarışsınlar.                                        
 ﴾27-28﴿

O içkinin karışımı tesnîmden, yani Allah’a yakın olanların içecekleri bir ­kaynaktandır."
https://kuran.diyanet.gov.tr/tefsir/Mutaffif%C3%AEn-suresi/5877/29-36-ayet-tefsiri,"اِنَّ الَّذٖينَ اَجْرَمُوا كَانُوا مِنَ الَّذٖينَ اٰمَنُوا يَضْحَكُونَؗ
                                                    ﴿٢٩﴾


                                                    وَاِذَا مَرُّوا بِهِمْ يَتَغَامَزُونَؗ
                                                    ﴿٣٠﴾


                                                    وَاِذَا انْقَلَـبُٓوا اِلٰٓى اَهْلِهِمُ انْقَلَبُوا فَكِهٖينَؗ
                                                    ﴿٣١﴾


                                                    وَاِذَا رَاَوْهُمْ قَالُٓوا اِنَّ هٰٓؤُ۬لَٓاءِ لَضَٓالُّونَۙ
                                                    ﴿٣٢﴾


                                                    وَمَٓا اُرْسِلُوا عَلَيْهِمْ حَافِظٖينَؕ
                                                    ﴿٣٣﴾


                                                    فَالْيَوْمَ الَّذٖينَ اٰمَنُوا مِنَ الْكُفَّارِ يَضْحَكُونَۙ
                                                    ﴿٣٤﴾


                                                    عَلَى الْاَرَٓائِكِۙ يَنْظُرُونَؕ
                                                    ﴿٣٥﴾


                                                    هَلْ ثُوِّبَ الْكُفَّارُ مَا كَانُوا يَفْعَلُونَ
                                                    ﴿٣٦﴾","﴾29﴿

Günahkârlar (dünyada) iman edenlere gülüp dururlardı.                                        
 ﴾30﴿

Yanlarından geçtiklerinde birbirlerine kaş göz ederlerdi.                                        
 ﴾31﴿

Sonra kendi çevrelerine dönerken neşe içinde dönerlerdi.                                        
 ﴾32﴿

Müminleri gördüklerinde, “Bunlar gerçekten yollarını şaşırmış kimseler!” derlerdi.                                        
 ﴾33﴿

Oysa onlar, müminleri koruyup gözetmekle görevlendirilmiş değillerdi.                                        
 ﴾34﴿

Ama o gün de müminler kâfirlere gülecekler.                                        
 ﴾35-36﴿

Koltuklarına kurulup, “Kâfirler yaptıklarının cezasını buldular mı?” diye etrafa bakacaklar."
https://kuran.diyanet.gov.tr/tefsir/%C4%B0n%C5%9Fik%C3%A2k-suresi/5885/1-5-ayet-tefsiri,"اِذَا السَّمَٓاءُ انْشَقَّتْۙ
                                                    ﴿١﴾


                                                    وَاَذِنَتْ لِرَبِّهَا وَحُقَّتْۙ
                                                    ﴿٢﴾


                                                    وَاِذَا الْاَرْضُ مُدَّتْۙ
                                                    ﴿٣﴾


                                                    وَاَلْقَتْ مَا فٖيهَا وَتَخَلَّتْۙ
                                                    ﴿٤﴾


                                                    وَاَذِنَتْ لِرَبِّهَا وَحُقَّتْؕ
                                                    ﴿٥﴾","﴾1-2﴿

Gök yarıldığında ve rabbine boyun eğip gerekeni yaptığında;                                        
 ﴾3-4﴿

Yer dümdüz edildiğinde ve içindekileri atıp boşaldığında;                                        
 ﴾5﴿

Ve o da rabbine boyun eğip gerekeni yaptığında (herkes yaptığının karşılığını görecektir)."
https://kuran.diyanet.gov.tr/tefsir/%C4%B0n%C5%9Fik%C3%A2k-suresi/5890/6-ayet-tefsiri,"يَٓا اَيُّهَا الْاِنْسَانُ اِنَّكَ كَادِحٌ اِلٰى رَبِّكَ كَدْحاً فَمُلَاقٖيهِۚ
                                                    ﴿٦﴾","﴾6﴿

Ey insan! Sen rabbine doğru büyük bir çaba içindesin; sonunda kuşkusuz O’na kavuşacaksın da."
https://kuran.diyanet.gov.tr/tefsir/%C4%B0n%C5%9Fik%C3%A2k-suresi/5891/7-ayet-tefsiri,"فَاَمَّا مَنْ اُو۫تِيَ كِتَابَهُ بِيَمٖينِهٖۙ
                                                    ﴿٧﴾","﴾7-8﴿

Kime kitabı sağından verilirse hesabı kolay bir şekilde görülecektir;"
https://kuran.diyanet.gov.tr/tefsir/%C4%B0n%C5%9Fik%C3%A2k-suresi/5892/8-ayet-tefsiri,"فَسَوْفَ يُحَاسَبُ حِسَاباً يَسٖيراًۙ
                                                    ﴿٨﴾","﴾8﴿

Kime kitabı sağından verilirse hesabı kolay bir şekilde görülecektir;"
https://kuran.diyanet.gov.tr/tefsir/%C4%B0n%C5%9Fik%C3%A2k-suresi/5893/9-ayet-tefsiri,"وَيَنْقَلِبُ اِلٰٓى اَهْلِهٖ مَسْرُوراًؕ
                                                    ﴿٩﴾","﴾9﴿

Ve sevinç içinde yakınlarına dönecektir."
https://kuran.diyanet.gov.tr/tefsir/%C4%B0n%C5%9Fik%C3%A2k-suresi/5894/10-ayet-tefsiri,"وَاَمَّا مَنْ اُو۫تِيَ كِتَابَهُ وَرَٓاءَ ظَهْرِهٖۙ
                                                    ﴿١٠﴾","﴾10﴿

Kime de kitabı arkasından verilirse,"
https://kuran.diyanet.gov.tr/tefsir/%C4%B0n%C5%9Fik%C3%A2k-suresi/5895/11-ayet-tefsiri,"فَسَوْفَ يَدْعُوا ثُبُوراًۙ
                                                    ﴿١١﴾","﴾11﴿

“Eyvah!” diye bağıracak,"
https://kuran.diyanet.gov.tr/tefsir/%C4%B0n%C5%9Fik%C3%A2k-suresi/5896/12-ayet-tefsiri,"وَيَصْلٰى سَعٖيراًؕ
                                                    ﴿١٢﴾","﴾12﴿

Ve alevli ateşe girecektir."
https://kuran.diyanet.gov.tr/tefsir/%C4%B0n%C5%9Fik%C3%A2k-suresi/5897/13-ayet-tefsiri,"اِنَّهُ كَانَ فٖٓي اَهْلِهٖ مَسْرُوراً
                                                    ﴿١٣﴾","﴾13﴿

Şüphesiz o, (dünyada iken) yakınları arasında neşeliydi."
https://kuran.diyanet.gov.tr/tefsir/%C4%B0n%C5%9Fik%C3%A2k-suresi/5898/14-ayet-tefsiri,"اِنَّهُ ظَنَّ اَنْ لَنْ يَحُورَۚۛ
                                                    ﴿١٤﴾","﴾14﴿

Zira o, hiçbir zaman rabbine dönmeyeceğini sanırdı."
https://kuran.diyanet.gov.tr/tefsir/%C4%B0n%C5%9Fik%C3%A2k-suresi/5899/15-ayet-tefsiri,"بَلٰىۚۛ اِنَّ رَبَّهُ كَانَ بِهٖ بَصٖيراًؕ
                                                    ﴿١٥﴾","﴾15﴿

Hayır, tam tersi! Rabbi onu şüphesiz görmekteydi."
https://kuran.diyanet.gov.tr/tefsir/%C4%B0n%C5%9Fik%C3%A2k-suresi/5900/16-25-ayet-tefsiri,"فَلَٓا اُقْسِمُ بِالشَّفَقِۙ
                                                    ﴿١٦﴾


                                                    وَالَّيْلِ وَمَا وَسَقَۙ
                                                    ﴿١٧﴾


                                                    وَالْقَمَرِ اِذَا اتَّسَقَۙ
                                                    ﴿١٨﴾


                                                    لَتَرْكَبُنَّ طَبَقاً عَنْ طَبَقٍؕ
                                                    ﴿١٩﴾


                                                    فَمَا لَهُمْ لَا يُؤْمِنُونَۙ
                                                    ﴿٢٠﴾


                                                    وَاِذَا قُرِئَ عَلَيْهِمُ الْقُرْاٰنُ لَا يَسْجُدُونَؕ
                                                    ﴿٢١﴾


                                                    بَلِ الَّذٖينَ كَفَرُوا يُكَذِّبُونَؗ
                                                    ﴿٢٢﴾


                                                    وَاللّٰهُ اَعْلَمُ بِمَا يُوعُونَؗ
                                                    ﴿٢٣﴾


                                                    فَبَشِّرْهُمْ بِعَذَابٍ اَلٖيمٍۙ
                                                    ﴿٢٤﴾


                                                    اِلَّا الَّذٖينَ اٰمَنُوا وَعَمِلُوا الصَّالِحَاتِ لَهُمْ اَجْرٌ غَيْرُ مَمْنُونٍ
                                                    ﴿٢٥﴾","﴾16﴿

Hayır hayır! Yemin ederim o şafağa,                                        
 ﴾17﴿

Geceye ve onun topladığı şeylere,                                        
 ﴾18﴿

Ve dolunay şeklini aldığı zaman aya ki,                                        
 ﴾19﴿

Siz halden hale geçeceksiniz.                                        
 ﴾20﴿

Durum bu iken onlara ne oluyor da iman etmiyorlar?                                        
 ﴾21﴿

Kendilerine Kur’an okunduğu zaman saygıyla yere kapanmıyorlar.                                        
 ﴾22﴿

İnkârcılar -tam aksine- gerçeği yalanlıyorlar.                                        
 ﴾23﴿

Oysa içlerinde gizlediklerini Allah çok iyi bilmektedir.                                        
 ﴾24﴿

Onlara şiddetli bir cezaya çarptırılacaklarını bildir.                                        
 ﴾25﴿

İman edip dünya ve âhiret için yararlı işler yapanlar başkadır; onlar için kesintisiz bir ödül vardır."
https://kuran.diyanet.gov.tr/tefsir/Bur%C3%BBc-suresi/5910/1-10-ayet-tefsiri,"وَالسَّمَٓاءِ ذَاتِ الْبُرُوجِۙ
                                                    ﴿١﴾


                                                    وَالْيَوْمِ الْمَوْعُودِۙ
                                                    ﴿٢﴾


                                                    وَشَاهِدٍ وَمَشْهُودٍؕ
                                                    ﴿٣﴾


                                                    قُتِلَ اَصْحَابُ الْاُخْدُودِۙ
                                                    ﴿٤﴾


                                                    اَلنَّارِ ذَاتِ الْوَقُودِۙ
                                                    ﴿٥﴾


                                                    اِذْ هُمْ عَلَيْهَا قُعُودٌۙ
                                                    ﴿٦﴾


                                                    وَهُمْ عَلٰى مَا يَفْعَلُونَ بِالْمُؤْمِنٖينَ شُهُودٌؕ
                                                    ﴿٧﴾


                                                    وَمَا نَقَمُوا مِنْهُمْ اِلَّٓا اَنْ يُؤْمِنُوا بِاللّٰهِ الْعَزٖيزِ الْحَمٖيدِۙ
                                                    ﴿٨﴾


                                                    اَلَّذٖي لَهُ مُلْكُ السَّمٰوَاتِ وَالْاَرْضِؕ وَاللّٰهُ عَلٰى كُلِّ شَيْءٍ شَهٖيدٌؕ
                                                    ﴿٩﴾


                                                    اِنَّ الَّذٖينَ فَتَنُوا الْمُؤْمِنٖينَ وَالْمُؤْمِنَاتِ ثُمَّ لَمْ يَتُوبُوا فَلَهُمْ عَذَابُ جَهَنَّمَ وَلَهُمْ عَذَابُ الْحَرٖيقِؕ
                                                    ﴿١٠﴾","﴾1﴿

Andolsun burçlarla dolu göğe,                                        
 ﴾2﴿

Vaad edilmiş güne,                                        
 ﴾3﴿

Tanıklık edene ve edilene ki,                                        
 ﴾4-5﴿

O çukurları, alev alev yanan ateş çukurlarını hazırlayanlar mahvolmuşlardır!                                        
 ﴾6-7﴿

Hani o sırada ateşin başında oturmuşlar, inananlara yaptıklarını seyrediyorlardı.                                        
 ﴾8-9﴿

Aziz, övgüye lâyık, göklerin ve yerin mâliki olan Allah’a inandıkları için, sırf bu sebeple onlara ağır işkence uyguladılar. Ama Allah her şeye şahittir.                                        
 ﴾10﴿

Mümin erkeklere ve mümin kadınlara işkence edip de sonra tövbe etmeyenler var ya, işte onları cehennem azabı, yakıcı azap beklemektedir."
https://kuran.diyanet.gov.tr/tefsir/Bur%C3%BBc-suresi/5920/11-12-ayet-tefsiri,"اِنَّ الَّذٖينَ اٰمَنُوا وَعَمِلُوا الصَّالِحَاتِ لَهُمْ جَنَّاتٌ تَجْرٖي مِنْ تَحْتِهَا الْاَنْهَارُؕ ذٰلِكَ الْفَوْزُ الْكَبٖيرُؕ
                                                    ﴿١١﴾


                                                    اِنَّ بَطْشَ رَبِّكَ لَشَدٖيدٌؕ
                                                    ﴿١٢﴾","﴾11﴿

İman edip dünya ve âhiret için yararlı işler yapanlara gelince onlar için altından ırmaklar akan cennetler vardır. İşte büyük kurtuluş budur.                                        
 ﴾12﴿

Şüphesiz rabbinin yakalaması pek müthiştir."
https://kuran.diyanet.gov.tr/tefsir/Bur%C3%BBc-suresi/5922/13-16-ayet-tefsiri,"اِنَّهُ هُوَ يُبْدِئُ وَيُعٖيدُۚ
                                                    ﴿١٣﴾


                                                    وَهُوَ الْغَفُورُ الْوَدُودُۙ
                                                    ﴿١٤﴾


                                                    ذُو الْعَرْشِ الْمَجٖيدُۙ
                                                    ﴿١٥﴾


                                                    فَعَّالٌ لِمَا يُرٖيدُؕ
                                                    ﴿١٦﴾","﴾13﴿

Kuşku yok ki başta yaratan da sonra tekrar yaratacak olan da O’dur                                        
 ﴾14-16﴿

Çok bağışlayan, sevgisi geniş, arşın sahibi, şanı yüce ve dilediğini yapan yalnız O’dur."
https://kuran.diyanet.gov.tr/tefsir/Bur%C3%BBc-suresi/5926/17-20-ayet-tefsiri,"هَلْ اَتٰيكَ حَدٖيثُ الْجُنُودِۙ
                                                    ﴿١٧﴾


                                                    فِرْعَوْنَ وَثَمُودَؕ
                                                    ﴿١٨﴾


                                                    بَلِ الَّذٖينَ كَفَرُوا فٖي تَكْذٖيبٍۙ
                                                    ﴿١٩﴾


                                                    وَاللّٰهُ مِنْ وَرَٓائِهِمْ مُحٖيطٌۚ
                                                    ﴿٢٠﴾","﴾17-18﴿

Orduların, Firavun ve Semûd’un haberi sana ulaştı mı?                                        
 ﴾19﴿

Doğrusu inkârcılar bir yalanlama içindedirler.                                        
 ﴾20﴿

Oysa Allah onları arkalarından kuşatmıştır."
https://kuran.diyanet.gov.tr/tefsir/Bur%C3%BBc-suresi/5930/21-22-ayet-tefsiri,"بَلْ هُوَ قُرْاٰنٌ مَجٖيدٌۙ
                                                    ﴿٢١﴾


                                                    فٖي لَوْحٍ مَحْفُوظٍ
                                                    ﴿٢٢﴾","﴾21﴿

Şüphesiz o (asılsız saydıkları kitap) şanı yüce bir Kur’an’dır;                                        
 ﴾22﴿

Levh-i mahfûzdadır."
https://kuran.diyanet.gov.tr/tefsir/T%C3%A2r%C4%B1k-suresi/5932/1-4-ayet-tefsiri,"وَالسَّمَٓاءِ وَالطَّارِقِۙ
                                                    ﴿١﴾


                                                    وَمَٓا اَدْرٰيكَ مَا الطَّارِقُۙ
                                                    ﴿٢﴾


                                                    اَلنَّجْمُ الثَّاقِبُۙ
                                                    ﴿٣﴾


                                                    اِنْ كُلُّ نَفْسٍ لَمَّا عَلَيْهَا حَافِظٌؕ
                                                    ﴿٤﴾","﴾1﴿

Andolsun gökyüzüne ve gece çakıp görünene!                                        
 ﴾2﴿

O, gece çakıp görünen nedir bilir misin?                                        
 ﴾3﴿

Karanlığı delen yıldızdır.                                        
 ﴾4﴿

Hiç kimse yoktur ki, başında bir gözetleyeni bulunmasın."
https://kuran.diyanet.gov.tr/tefsir/T%C3%A2r%C4%B1k-suresi/5936/5-8-ayet-tefsiri,"فَلْيَنْظُرِ الْاِنْسَانُ مِمَّ خُلِقَؕ
                                                    ﴿٥﴾


                                                    خُلِقَ مِنْ مَٓاءٍ دَافِقٍۙ
                                                    ﴿٦﴾


                                                    يَخْرُجُ مِنْ بَيْنِ الصُّلْبِ وَالتَّرَٓائِبِؕ
                                                    ﴿٧﴾


                                                    اِنَّهُ عَلٰى رَجْعِهٖ لَقَادِرٌؕ
                                                    ﴿٨﴾","﴾5﴿

İnsan neden yaratıldığına bir baksın.                                        
 ﴾6﴿

O, atılan bir sudan yaratıldı.                                        
 ﴾7﴿

O su, bel ve göğüs kafesi arasından çıkar.                                        
 ﴾8﴿

Şüphesiz Allah onu (öldükten sonra) tekrar yaratmaya elbette kādirdir."
https://kuran.diyanet.gov.tr/tefsir/T%C3%A2r%C4%B1k-suresi/5940/9-10-ayet-tefsiri,"يَوْمَ تُبْلَى السَّرَٓائِرُۙ
                                                    ﴿٩﴾


                                                    فَمَا لَهُ مِنْ قُوَّةٍ وَلَا نَاصِرٍؕ
                                                    ﴿١٠﴾","﴾9-10﴿

O gün bütün sırlar ortaya dökülecek; artık insanın ne bir gücü vardır ne de yardımcısı."
https://kuran.diyanet.gov.tr/tefsir/T%C3%A2r%C4%B1k-suresi/5942/11-14-ayet-tefsiri,"وَالسَّمَٓاءِ ذَاتِ الرَّجْعِۙ
                                                    ﴿١١﴾


                                                    وَالْاَرْضِ ذَاتِ الصَّدْعِۙ
                                                    ﴿١٢﴾


                                                    اِنَّهُ لَقَوْلٌ فَصْلٌۙ
                                                    ﴿١٣﴾


                                                    وَمَا هُوَ بِالْهَزْلِؕ
                                                    ﴿١٤﴾","﴾11-13﴿

Andolsun içindekilerin gidip geldiği semaya ve (tohumun filizlenmesiyle) yarılan yere ki Kur’an (hak ile bâtılı) ayıran bir sözdür.                                        
 ﴾14﴿

O asla bir şaka değildir."
https://kuran.diyanet.gov.tr/tefsir/T%C3%A2r%C4%B1k-suresi/5946/15-17-ayet-tefsiri,"اِنَّهُمْ يَكٖيدُونَ كَيْداًۙ
                                                    ﴿١٥﴾


                                                    وَاَكٖيدُ كَيْداًۚ
                                                    ﴿١٦﴾


                                                    فَمَهِّلِ الْكَافِرٖينَ اَمْهِلْهُمْ رُوَيْداً
                                                    ﴿١٧﴾","﴾15﴿

Onlar bir tuzak kuruyorlar;                                        
 ﴾16﴿

Ben de bir karşı plan hazırlıyorum.                                        
 ﴾17﴿

Sen o inkârcılara süre ver, onlara biraz zaman tanı."
https://kuran.diyanet.gov.tr/tefsir/A'l%C3%A2-suresi/5949/1-5-ayet-tefsiri,"سَبِّحِ اسْمَ رَبِّكَ الْاَعْلٰىۙ
                                                    ﴿١﴾


                                                    اَلَّذٖي خَلَقَ فَسَوّٰىۙࣕ
                                                    ﴿٢﴾


                                                    وَالَّذٖي قَدَّرَ فَهَدٰىۙࣕ
                                                    ﴿٣﴾


                                                    وَالَّـذٖٓي اَخْرَجَ الْمَرْعٰىۙࣕ
                                                    ﴿٤﴾


                                                    فَجَعَلَهُ غُثَٓاءً اَحْوٰىؕ
                                                    ﴿٥﴾","﴾1﴿

Yüce rabbinin adını takdis ve tenzih ederek an.                                        
 ﴾2﴿

Yaratıp uygun şekil veren;                                        
 ﴾3﴿

Ölçülü ve amaçlı yapan, yol gösteren;                                        
 ﴾4-5﴿

Yeşil bitkileri çıkartan, sonra onları kapkara bitki kalıntısı haline getiren (rabbinin adını)."
https://kuran.diyanet.gov.tr/tefsir/A'l%C3%A2-suresi/5954/6-8-ayet-tefsiri,"سَنُقْرِئُكَ فَلَا تَنْسٰىۙ
                                                    ﴿٦﴾


                                                    اِلَّا مَا شَٓاءَ اللّٰهُؕ اِنَّهُ يَعْلَمُ الْجَهْرَ وَمَا يَخْفٰىؕ
                                                    ﴿٧﴾


                                                    وَنُيَسِّرُكَ لِلْيُسْرٰىۚ
                                                    ﴿٨﴾","﴾6-7﴿

Sana okutacağız ve Allah öyle dilemedikçe unutmayacaksın. O, açık olanı da bilir, gizli olanı da.                                        
 ﴾8﴿

Sana kolaylık ve huzurun yollarını açacağız."
